Date,Open,High,Low,Close,Adj Close,Volume
2023-02-10,213.000000,215.000000,205.500000,208.000000,203.728958,401089
2023-02-13,210.000000,211.500000,203.000000,208.000000,203.728958,758075
2023-02-14,205.000000,209.500000,205.000000,209.000000,204.708420,402836
2023-02-15,211.000000,211.000000,207.000000,208.750000,204.463562,585219
2023-02-16,211.000000,213.000000,206.250000,209.750000,205.443024,658442
2023-02-17,210.000000,210.750000,198.500000,203.000000,198.831619,500835
2023-02-22,201.000000,203.750000,195.750000,198.000000,193.934296,296918
2023-02-23,199.000000,201.500000,196.250000,197.750000,193.689423,220320
2023-02-24,196.000000,199.000000,189.000000,199.000000,194.913757,262692
2023-02-27,199.000000,201.500000,197.500000,198.500000,194.424026,334924
2023-02-28,198.000000,203.000000,196.500000,199.000000,194.913757,316304
2023-03-01,201.000000,201.000000,190.500000,192.500000,188.547226,722219
2023-03-02,190.250000,195.000000,188.000000,192.250000,188.302368,844011
2023-03-03,193.500000,197.000000,191.500000,196.750000,192.709961,206141
2023-03-06,195.000000,201.500000,194.500000,201.500000,197.362427,455628
2023-03-07,200.500000,203.000000,189.000000,193.000000,189.036972,840990
2023-03-08,191.000000,195.000000,187.000000,188.750000,184.874237,1266117
2023-03-09,192.500000,199.000000,191.000000,198.000000,193.934296,1307404
2023-03-10,199.750000,200.000000,192.000000,194.000000,190.016434,261522
2023-03-13,195.000000,196.000000,180.500000,182.750000,178.997437,486637
2023-03-14,186.000000,189.000000,176.000000,179.500000,175.814178,516539
2023-03-15,177.500000,179.000000,162.000000,163.750000,160.387573,1280475
2023-03-16,167.000000,179.500000,165.000000,179.000000,175.324432,732374
2023-03-17,179.750000,192.750000,177.500000,191.750000,187.812637,570468
2023-03-20,193.000000,201.000000,192.000000,200.750000,196.627823,1365965
2023-03-21,201.750000,205.500000,190.250000,204.750000,200.545685,1155342
2023-03-22,204.750000,208.000000,199.000000,206.750000,202.504623,387894
2023-03-23,207.500000,210.500000,200.250000,207.250000,202.994354,547016
2023-03-27,207.500000,215.000000,203.250000,209.000000,204.708420,504600
2023-03-28,210.000000,217.000000,207.500000,216.750000,212.299286,916861
2023-03-29,217.000000,227.000000,217.000000,226.250000,221.604218,792166
2023-03-30,228.000000,234.000000,225.250000,228.000000,223.318283,1105828
2023-03-31,229.000000,232.000000,216.500000,218.250000,213.768478,584757
2023-04-03,220.000000,227.000000,218.000000,225.750000,221.114487,759200
2023-04-04,227.750000,235.000000,226.000000,232.500000,227.725876,1006496
2023-04-05,234.750000,249.750000,229.000000,243.000000,238.010269,881343
2023-04-10,244.500000,248.000000,239.000000,240.250000,235.316742,375710
2023-04-11,242.000000,245.000000,236.000000,240.500000,235.561600,633896
2023-04-12,240.000000,243.000000,236.000000,238.750000,233.847534,667456
2023-04-13,239.000000,244.250000,236.000000,241.750000,236.785934,365768
2023-04-14,243.000000,244.000000,240.000000,243.500000,238.500000,409408
2023-04-17,242.000000,246.000000,240.000000,245.250000,245.250000,589686
2023-04-18,245.250000,251.000000,243.000000,249.500000,249.500000,982239
2023-04-19,249.500000,254.000000,237.500000,252.000000,252.000000,734851
2023-04-20,254.000000,255.000000,250.000000,255.000000,255.000000,954033
2023-04-21,257.500000,279.000000,257.000000,277.500000,277.500000,1847128
2023-04-24,280.000000,299.000000,278.000000,298.000000,298.000000,1337511
2023-04-25,300.000000,315.000000,298.500000,312.500000,312.500000,1195142
2023-04-26,314.500000,323.000000,291.000000,322.000000,322.000000,1411139
2023-04-27,325.000000,331.000000,304.000000,310.000000,310.000000,1059484
2023-04-28,308.000000,317.000000,296.000000,315.500000,315.500000,1239853
2023-05-02,319.000000,320.000000,310.000000,314.000000,314.000000,538257
2023-05-03,315.500000,318.000000,292.500000,293.500000,293.500000,1241989
2023-05-04,298.000000,300.000000,270.500000,271.500000,271.500000,1374033
2023-05-05,275.000000,282.000000,264.500000,273.500000,273.500000,1450542
2023-05-08,280.000000,293.000000,276.500000,283.500000,283.500000,1234949
2023-05-09,291.000000,304.000000,289.000000,302.500000,302.500000,1116144
2023-05-10,305.000000,306.000000,296.000000,305.000000,305.000000,544289
2023-05-11,305.500000,318.500000,298.000000,300.000000,300.000000,1128616
2023-05-12,303.000000,312.000000,296.000000,306.000000,306.000000,844058
2023-05-15,307.000000,308.000000,297.000000,306.500000,306.500000,361327
2023-05-16,306.500000,320.000000,305.500000,319.500000,319.500000,948690
2023-05-17,320.000000,337.000000,319.500000,334.500000,334.500000,1200070
2023-05-18,335.000000,344.000000,323.000000,342.000000,342.000000,898079
2023-05-19,344.000000,358.000000,340.000000,355.000000,355.000000,858050
2023-05-22,360.000000,370.000000,355.000000,369.500000,369.500000,813615
2023-05-23,373.000000,378.000000,351.000000,362.500000,362.500000,1065982
2023-05-24,369.000000,373.000000,352.000000,363.500000,363.500000,591208
2023-05-29,360.000000,373.000000,360.000000,366.500000,366.500000,751511
2023-05-30,368.000000,373.000000,362.000000,367.500000,367.500000,543913
2023-05-31,370.000000,375.000000,361.000000,374.000000,374.000000,938464
2023-06-01,375.000000,387.500000,365.000000,384.500000,384.500000,946243
2023-06-02,389.000000,394.000000,366.500000,372.000000,372.000000,2175786
2023-06-05,375.000000,375.500000,356.000000,370.000000,370.000000,1624516
2023-06-06,372.000000,377.500000,359.000000,370.000000,370.000000,976346
2023-06-07,370.000000,373.000000,358.000000,360.500000,360.500000,1044716
2023-06-08,362.000000,366.000000,346.000000,363.000000,363.000000,979882
2023-06-09,369.500000,369.500000,362.000000,367.500000,367.500000,513682
2023-06-12,363.000000,368.000000,360.500000,365.000000,365.000000,298661
2023-06-13,367.500000,369.500000,358.000000,362.000000,362.000000,450193
2023-06-14,367.000000,367.500000,346.500000,350.000000,350.000000,632935
2023-06-15,351.000000,354.000000,340.000000,349.000000,349.000000,1032393
2023-06-16,349.000000,350.500000,345.000000,350.000000,350.000000,711080
2023-06-21,351.000000,368.000000,343.000000,365.500000,365.500000,1430204
2023-06-22,369.500000,377.500000,366.000000,375.500000,375.500000,1349283
2023-06-23,378.000000,380.000000,365.000000,369.500000,369.500000,837741
2023-06-26,375.000000,383.500000,360.000000,379.500000,379.500000,1059523
2023-06-27,380.000000,382.000000,355.000000,356.500000,356.500000,944701
2023-06-28,363.500000,364.000000,345.000000,347.500000,347.500000,756802
2023-06-29,351.500000,353.500000,345.000000,350.500000,350.500000,547139
2023-06-30,351.000000,367.000000,346.000000,363.500000,363.500000,822082
2023-07-03,363.500000,376.000000,359.000000,374.500000,374.500000,991774
2023-07-04,378.000000,382.000000,370.000000,375.000000,375.000000,691404
2023-07-05,380.000000,380.000000,370.000000,374.000000,374.000000,648385
2023-07-06,376.000000,376.000000,357.000000,369.500000,369.500000,547320
2023-07-07,365.000000,376.000000,363.000000,372.500000,372.500000,719395
2023-07-10,372.500000,379.000000,372.500000,378.000000,378.000000,515744
2023-07-11,379.500000,389.000000,370.000000,384.000000,384.000000,731215
2023-07-12,388.000000,392.500000,383.000000,391.000000,391.000000,652328
2023-07-13,391.000000,412.000000,391.000000,412.000000,412.000000,1201330
2023-07-14,411.500000,413.000000,395.000000,410.000000,410.000000,599243
2023-07-17,400.000000,418.000000,400.000000,417.500000,417.500000,418966
2023-07-18,418.000000,430.500000,417.000000,430.000000,430.000000,702940
2023-07-19,433.000000,439.000000,420.500000,438.500000,438.500000,847355
2023-07-20,442.000000,453.000000,438.500000,452.000000,452.000000,1261680
2023-07-21,455.000000,464.000000,441.000000,462.500000,462.500000,909212
2023-07-24,465.000000,480.000000,445.000000,454.500000,454.500000,778108
2023-07-25,454.000000,465.000000,438.000000,457.000000,457.000000,1163049
2023-07-26,455.000000,464.000000,443.000000,452.500000,452.500000,581023
2023-07-27,451.500000,459.000000,440.000000,458.000000,458.000000,772758
2023-07-28,467.000000,469.000000,460.500000,466.500000,466.500000,403222
2023-07-31,467.000000,476.000000,455.000000,462.500000,462.500000,495242
2023-08-01,463.000000,464.000000,449.000000,452.500000,452.500000,585662
2023-08-02,452.500000,455.000000,434.000000,453.500000,453.500000,555432
2023-08-03,460.000000,461.000000,433.000000,437.000000,437.000000,764523
2023-08-04,441.500000,452.000000,429.000000,430.500000,430.500000,531017
2023-08-07,440.000000,448.000000,420.500000,431.000000,431.000000,1141808
2023-08-08,442.000000,448.000000,433.500000,443.500000,443.500000,1905164
2023-08-09,445.000000,453.500000,427.000000,440.000000,440.000000,1215161
2023-08-10,445.000000,453.000000,430.000000,433.500000,433.500000,1410178
2023-08-11,440.000000,456.000000,434.500000,447.500000,447.500000,933228
2023-08-14,447.000000,480.000000,447.000000,474.000000,474.000000,971400
2023-08-15,480.000000,512.000000,460.000000,509.500000,509.500000,1136655
2023-08-16,520.000000,555.000000,520.000000,554.000000,554.000000,1341821
2023-08-17,560.000000,609.000000,560.000000,607.500000,607.500000,1373980
2023-08-18,610.000000,610.000000,572.000000,599.000000,599.000000,1093612
2023-08-22,599.000000,620.000000,584.000000,612.500000,612.500000,671328
2023-08-23,620.000000,652.000000,615.000000,649.000000,649.000000,618160
2023-08-24,655.000000,661.000000,620.000000,649.000000,649.000000,1086265
2023-08-25,657.000000,657.000000,625.000000,648.500000,648.500000,652433
2023-08-28,648.500000,665.000000,648.000000,660.000000,660.000000,942182
2023-08-29,670.000000,677.000000,628.000000,656.000000,656.000000,991974
2023-08-30,655.500000,656.000000,639.000000,646.500000,646.500000,1023490
2023-08-31,646.500000,654.500000,615.500000,622.500000,622.500000,691571
2023-09-01,631.000000,645.000000,600.000000,607.000000,607.000000,666224
2023-09-04,595.000000,614.500000,591.000000,602.000000,602.000000,600722
2023-09-05,602.000000,603.000000,570.000000,579.500000,579.500000,861568
2023-09-06,582.000000,610.000000,580.000000,586.000000,586.000000,843957
2023-09-07,590.000000,598.000000,559.000000,560.500000,560.500000,952383
2023-09-08,572.000000,588.000000,528.000000,564.500000,564.500000,1049981
2023-09-11,567.000000,572.500000,521.000000,531.500000,531.500000,1307611
2023-09-12,531.500000,541.000000,512.000000,539.500000,539.500000,2278357
2023-09-13,544.000000,580.000000,539.500000,575.000000,575.000000,1150820
2023-09-14,580.000000,615.000000,580.000000,613.500000,613.500000,1232185
2023-09-15,619.000000,640.000000,603.000000,639.000000,639.000000,1180882
2023-09-18,650.000000,655.000000,640.000000,654.500000,654.500000,939514
2023-09-19,655.000000,655.000000,622.500000,640.000000,640.000000,1028604
2023-09-20,633.000000,645.000000,611.500000,628.500000,628.500000,811951
2023-09-21,624.000000,624.000000,590.000000,593.500000,593.500000,713056
2023-09-22,598.000000,608.000000,594.500000,604.000000,604.000000,391358
2023-09-25,605.000000,615.000000,571.000000,605.500000,605.500000,475803
2023-09-26,605.000000,625.000000,590.000000,619.500000,619.500000,578876
2023-09-27,624.000000,643.000000,621.000000,625.500000,625.500000,565443
2023-09-28,639.500000,666.000000,626.000000,660.000000,660.000000,627362
2023-09-29,658.000000,677.000000,619.000000,657.000000,657.000000,562723
2023-10-02,660.000000,667.000000,640.000000,665.000000,665.000000,728206
2023-10-03,667.000000,678.000000,652.000000,676.000000,676.000000,1000959
2023-10-04,676.000000,719.500000,655.000000,719.000000,719.000000,1396877
2023-10-05,720.000000,779.500000,720.000000,763.000000,763.000000,1790609
2023-10-06,772.000000,843.000000,770.000000,841.000000,841.000000,2014552
2023-10-09,848.000000,940.000000,843.000000,915.000000,915.000000,1646787
2023-10-10,950.000000,1023.000000,950.000000,994.000000,994.000000,2369434
2023-10-11,1020.000000,1099.000000,910.500000,1084.000000,1084.000000,1921394
2023-10-12,1090.000000,1200.000000,1040.000000,1170.500000,1170.500000,3137437
2023-10-17,1180.000000,1320.000000,1179.500000,1276.500000,1276.500000,3796800
2023-10-18,1286.000000,1300.000000,1151.000000,1216.000000,1216.000000,3091177
2023-10-19,1180.000000,1190.000000,1051.000000,1080.500000,1080.500000,2864116
2023-10-20,1071.000000,1130.000000,1071.000000,1120.500000,1120.500000,2229970
2023-10-23,1000.000000,1064.000000,860.000000,903.500000,903.500000,2226968
2023-10-24,913.000000,985.000000,850.000000,925.000000,925.000000,1436895
2023-10-25,926.000000,980.000000,905.000000,979.000000,979.000000,1125878
2023-10-26,998.000000,1044.000000,985.000000,1040.000000,1040.000000,493061
