Date,Open,High,Low,Close,Adj Close,Volume
2023-03-02,4452.799805,4460.000000,4345.000000,4345.000000,4345.000000,124278
2023-03-03,4360.000000,4460.000000,4280.000000,4430.049805,4430.049805,177442
2023-03-06,4425.000000,4777.450195,4415.000000,4740.000000,4740.000000,391180
2023-03-07,4780.000000,4820.000000,4390.000000,4458.000000,4458.000000,592363
2023-03-08,4512.000000,4569.350098,4440.000000,4545.000000,4545.000000,280231
2023-03-09,4599.000000,4753.149902,4515.000000,4534.899902,4534.899902,308242
2023-03-10,4599.000000,4641.000000,4200.000000,4210.000000,4210.000000,677657
2023-03-13,4140.500000,4170.000000,3895.000000,3923.300049,3923.300049,564910
2023-03-14,4051.449951,4140.100098,3843.500000,3874.199951,3874.199951,465331
2023-03-15,3600.000000,3718.350098,3570.000000,3686.250000,3686.250000,595472
2023-03-16,3694.000000,3881.000000,3620.000000,3842.949951,3842.949951,487559
2023-03-17,3770.449951,3794.149902,3664.149902,3682.449951,3682.449951,296871
2023-03-20,3752.000000,3830.350098,3690.000000,3690.500000,3690.500000,272678
2023-03-21,3841.000000,4000.000000,3821.000000,3946.699951,3946.699951,463821
2023-03-22,3938.050049,4020.449951,3840.000000,3888.000000,3888.000000,216986
2023-03-23,3975.000000,4000.000000,3720.699951,3757.000000,3757.000000,209007
2023-03-27,3851.000000,4059.949951,3829.100098,4048.800049,4048.800049,245038
2023-03-28,4048.100098,4300.000000,4048.100098,4256.450195,4256.450195,341368
2023-03-29,4292.049805,4484.950195,4292.049805,4442.899902,4442.899902,334918
2023-03-30,4442.000000,4630.000000,4412.950195,4593.000000,4593.000000,263242
2023-03-31,4613.500000,4720.000000,4351.200195,4444.350098,4444.350098,695317
2023-04-03,4589.000000,4743.000000,4587.450195,4724.399902,4724.399902,480853
2023-04-04,4725.000000,4740.000000,4553.000000,4635.799805,4635.799805,307942
2023-04-05,4540.000000,4680.000000,4530.000000,4676.049805,4676.049805,168907
2023-04-10,4800.000000,5064.100098,4800.000000,4943.250000,4943.250000,323094
